File	TechnicalReplicates	ConditionSpecies	Species	Class	Media	MaxOD	MaxTime	BlankOD	Rate	RateODIntercept	LagOD	LagTime	Excluded
GMM_140923_8plates_destruction__B_fragilis	E5-E7	ranitidine|DMSO	B. fragilis	NoGrowth	GMM	0.285	86959	0.190666666666667	0.00430533270211036	0.184156805998932	0.190666666666667	5443.36524616493	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	E9-E11	DMSO|DMSO	B. fragilis	NoGrowth	GMM	0.311	86730	0.184333333333333	0.00741400547622863	0.144066944626772	0.184333333333333	19552.0491330091	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	F1-F3	ezetimibe|DMSO	B. fragilis	NoGrowth	GMM	0.282	86615	0.187333333333333	0.00408427070011393	0.186003835899051	0.187333333333333	1171.85933911845	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	F5-F7	roflumilast|DMSO	B. fragilis	Unfinished	GMM	0.36	86959	0.189	0.00770206317887608	0.153710836970236	0.189	16494.409868719	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	F9-F11	H2O|H2O	B. fragilis	Unfinished	GMM	0.409	87303	0.186666666666667	0.00932563284291921	0.135108589686859	0.186666666666667	19903.1079449195	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	G1-G3	levamisole|H2O	B. fragilis	NoGrowth	GMM	0.288	87303	0.189666666666667	0.0055585177399029	0.165623825843329	0.189666666666667	15571.4582581376	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	G5-G7	rosiglitazone|DMSO	B. fragilis	Unfinished	GMM	0.341	85697	0.191333333333333	0.00652042618771766	0.164630222391523	0.191333333333333	14743.0852866024	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	H1-H3	loperamide|DMSO	B. fragilis	NoGrowth	GMM	0.212	86385	0.19	0.00163876952833325	0.174196962206275	0.19	34715.6418726386	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_fragilis	H5-H7	rosuvastatin|DMSO	B. fragilis	NoGrowth	GMM	0.264	87648	0.178666666666667	0.0049158693211775	0.162786565060738	0.178666666666667	11629.3501812716	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	A1-A3	acetaminophen|H2O	B. longum subsp. longum	NoGrowth	GMM	0.211	83665	0.189666666666667	0.0132182237111615	-0.070884539184831	0.189666666666667	70961.4515204003	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	A5-A7	metformin|H2O	B. longum subsp. longum	NoGrowth	GMM	0.243	85820	0.181333333333333	0.0141145373661715	-0.095888623364545	0.181333333333333	70707.1736197519	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	A9-A11	simvastatin|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.186	83325	0.179333333333333	0.001159701011954	0.157555775745978	0.179333333333333	67602.9480929597	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	B1-B3	aripiprazole|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.268	86047	0.198666666666667	0.0105017433567815	0.0226338415957458	0.198666666666667	60344.0922831246	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	B5-B7	metronidazole|H2O	B. longum subsp. longum	NoGrowth	GMM	0.184	82078	0.187333333333333	-0.000827658614931488	0.20682253392942	0.187333333333333	84770.605754789	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	B9-B11	sulfasalazine|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.209	77429	0.192	0.0159716273642206	-0.119310760582085	0.192	70169.3517221748	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	C1-C3	digoxin|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.219	84686	0.185333333333333	0.00661295501258804	0.0645044868637954	0.185333333333333	65777.5300848602	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	C5-C7	montelukast|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.569	86500	0.188666666666667	0.0452760247515432	-0.713433408696772	0.188666666666667	69235.872246671	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	C9-C11	tenofovir|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.183	85253	0.180333333333333	0.00104792260116325	0.158906825430576	0.180333333333333	73607.9442931206	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	D1-D3	donepzil|H2O	B. longum subsp. longum	NoGrowth	GMM	0.248	86047	0.204333333333333	0.00903740342563483	0.032533898537677	0.204333333333333	68435.3609256874	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	D5-D7	pyridostigmine|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.214	86160	0.189333333333333	0.00577623037646023	0.0761962388073806	0.189333333333333	70511.9972280307	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	D9-D11	tolmetin|H2O	B. longum subsp. longum	Unfinished	GMM	0.744	85933	0.189	0.1196640283645	-2.11767400418173	0.189	69394.5083459829	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	E1-E3	duloxetin|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.205	85253	0.196333333333333	0.00152530956391539	0.165964599428261	0.196333333333333	71675.576318831	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	E5-E7	ranitidine|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.218	86387	0.193	0.00426858832214842	0.11778355312773	0.193	63435.3065474083	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	E9-E11	DMSO|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.192	25158	0.182333333333333	0.000612422299381121	0.17800966777216	0.182333333333333	25415.7891310509	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	F1-F3	ezetimibe|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.202	20962	0.191666666666667	-0.000392827816610924	0.201478394560384	0.191666666666667	89917.818758663	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	F5-F7	roflumilast|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.206	85253	0.186	0.00407848416744705	0.120270957969055	0.186	58017.7687583174	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	F9-F11	H2O|H2O	B. longum subsp. longum	NoGrowth	GMM	0.239	85026	0.193666666666667	0.00868432268451184	0.0326688867444131	0.193666666666667	66740.0358986881	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	G1-G3	levamisole|H2O	B. longum subsp. longum	NoGrowth	GMM	0.27	86500	0.198333333333333	0.015714729517052	-0.101057364302302	0.198333333333333	68585.7500963514	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	G5-G7	rosiglitazone|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.57	85706	0.198333333333333	0.100413368004279	-1.71967097266979	0.198333333333333	68763.9070259748	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	H1-H3	loperamide|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.235	85820	0.191	0.0102179833350045	-0.00301755936426548	0.191	68356.2686306778	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_longum_subsp_longum	H5-H7	rosuvastatin|DMSO	B. longum subsp. longum	NoGrowth	GMM	0.307	86273	0.185333333333333	0.0196304811407564	-0.205281181490905	0.185333333333333	71634.120594615	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	A1-A3	acetaminophen|H2O	B. vulgatus	Good	GMM	0.826	73126	0.199	0.0329287983009134	0.157848269730226	0.199	4498.98680229325	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	A5-A7	metformin|H2O	B. vulgatus	Good	GMM	0.86	75893	0.202666666666667	0.0369948305598904	0.135765206943221	0.202666666666667	6510.24079200752	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	A9-A11	simvastatin|DMSO	B. vulgatus	Good	GMM	0.85	74126	0.200333333333333	0.0372262110975181	0.126735902112149	0.200333333333333	7117.31719626786	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	B1-B3	aripiprazole|DMSO	B. vulgatus	Good	GMM	0.877	72690	0.205	0.0381610020836974	0.128426340005509	0.205	7223.74049233717	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	B5-B7	metronidazole|H2O	B. vulgatus	Good	GMM	0.851	74347	0.201	0.0366938836111085	0.138026910171504	0.201	6178.22648006533	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	B9-B11	sulfasalazine|DMSO	B. vulgatus	Good	GMM	0.874	74347	0.195666666666667	0.0390664839877974	0.124000086787852	0.195666666666667	6604.11844701253	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	C1-C3	digoxin|DMSO	B. vulgatus	Good	GMM	0.911	74678	0.202666666666667	0.0404629651270569	0.124788815298493	0.202666666666667	6928.81166877098	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	C5-C7	montelukast|DMSO	B. vulgatus	Falling	GMM	0.942	74236	0.194666666666667	0.0428418141808639	0.110997212797087	0.194666666666667	7030.74880673536	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	C9-C11	tenofovir|DMSO	B. vulgatus	Good	GMM	0.846	74347	0.186666666666667	0.0365575634282052	0.133436726045629	0.186666666666667	5241.80958099329	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	D1-D3	donepzil|H2O	B. vulgatus	Unfinished	GMM	0.935	76225	0.21	0.0390006886776087	0.139982975570599	0.21	6462.99582116249	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	D5-D7	pyridostigmine|DMSO	B. vulgatus	Good	GMM	0.89	74899	0.201	0.0386358383760939	0.140044712720329	0.201	5679.67574744269	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	D9-D11	tolmetin|H2O	B. vulgatus	Good	GMM	0.955	74126	0.204	0.0429077988616005	0.122185835555047	0.204	6864.27642097985	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	E1-E3	duloxetin|DMSO	B. vulgatus	Falling	GMM	1.151	73684	0.217	0.0563642052327841	0.0576989320833869	0.217	10174.6106794431	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	E5-E7	ranitidine|DMSO	B. vulgatus	Good	GMM	0.89	74347	0.190666666666667	0.036126823691097	0.173533828652742	0.190666666666667	1707.26929600868	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	E9-E11	DMSO|DMSO	B. vulgatus	Good	GMM	0.863	73126	0.194333333333333	0.0376663890728074	0.130331661622571	0.194333333333333	6117.01901430955	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	F1-F3	ezetimibe|DMSO	B. vulgatus	Falling	GMM	1.027	73795	0.201	0.0474837917349754	0.106652516156972	0.201	7152.9869335334	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	F5-F7	roflumilast|DMSO	B. vulgatus	Good	GMM	0.874	74236	0.191333333333333	0.0386590128595787	0.127349680754697	0.191333333333333	5958.27808950424	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	F9-F11	H2O|H2O	B. vulgatus	Good	GMM	0.916	74016	0.198333333333333	0.0371852749231232	0.141109054034552	0.198333333333333	5540.02641910037	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	G1-G3	levamisole|H2O	B. vulgatus	Good	GMM	0.907	73684	0.196666666666667	0.0397583937452998	0.133102919799741	0.196666666666667	5755.5013461273	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	G5-G7	rosiglitazone|DMSO	B. vulgatus	Falling	GMM	0.956	74236	0.189	0.0429181352507551	0.112106740378482	0.189	6449.85465981062	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	H1-H3	loperamide|DMSO	B. vulgatus	Good	GMM	0.972	73353	0.193666666666667	0.0464802511258351	0.0624979313188109	0.193666666666667	10159.3135969486	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__B_vulgatus	H5-H7	rosuvastatin|DMSO	B. vulgatus	Good	GMM	0.887	74236	0.183666666666667	0.0377135203266802	0.140628412352365	0.183666666666667	4108.28037768396	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	A1-A3	acetaminophen|H2O	C. ramosum	Unfinished	GMM	0.617	86680	0.193333333333333	0.0200205340200455	0.0886893029684171	0.193333333333333	18816.6064369967	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	A5-A7	metformin|H2O	C. ramosum	Good	GMM	0.645	74883	0.193333333333333	0.0303330626826395	0.0548373055849183	0.193333333333333	16437.0378656043	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	A9-A11	simvastatin|DMSO	C. ramosum	Unfinished	GMM	0.463	86238	0.181333333333333	0.0300737949840918	-0.260193863374344	0.181333333333333	21422.2055502544	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	B1-B3	aripiprazole|DMSO	C. ramosum	Unfinished	GMM	0.79	86238	0.196666666666667	0.0301695493530547	0.0796825224254394	0.196666666666667	13959.2048373032	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	B5-B7	metronidazole|H2O	C. ramosum	NoGrowth	GMM	0.191	69721	0.174333333333333	-4.57394525887327e-05	0.191582015559873	0.174333333333333	377.107316557362	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	B9-B11	sulfasalazine|DMSO	C. ramosum	Good	GMM	0.716	85500	0.188666666666667	0.032096283578115	0.0466932952607563	0.188666666666667	15924.0908941176	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	C1-C3	digoxin|DMSO	C. ramosum	Unfinished	GMM	0.62	85795	0.194333333333333	0.0200406852203566	0.115498035481515	0.194333333333333	14161.5453337027	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	C5-C7	montelukast|DMSO	C. ramosum	Good	GMM	0.665	86385	0.193	0.0325202743379564	0.0376885463179533	0.193	17193.0048143162	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	C9-C11	tenofovir|DMSO	C. ramosum	Unfinished	GMM	0.684	85943	0.182	0.0240070799450494	0.0636034664667859	0.182	17754.2425690745	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	D1-D3	donepzil|H2O	C. ramosum	Good	GMM	0.703	85795	0.211666666666667	0.0297516418296046	0.0906386208012584	0.211666666666667	14644.6023923938	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	D5-D7	pyridostigmine|DMSO	C. ramosum	Unfinished	GMM	0.759	86533	0.196	0.028210824771673	0.0395208186317376	0.196	19968.4006931761	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	D9-D11	tolmetin|H2O	C. ramosum	Good	GMM	0.683	75620	0.19	0.0314818117960721	0.0500918076607635	0.19	15998.7454243054	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	E1-E3	duloxetin|DMSO	C. ramosum	Unfinished	GMM	0.771	85795	0.198666666666667	0.0441191721851609	-0.27955068242493	0.198666666666667	18159.8165395291	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	E5-E7	ranitidine|DMSO	C. ramosum	Unfinished	GMM	0.765	86385	0.195333333333333	0.0434312918305215	-0.278585558654676	0.195333333333333	16755.2096399759	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	E9-E11	DMSO|DMSO	C. ramosum	Unfinished	GMM	0.677	85795	0.182666666666667	0.0270979098788255	0.0202925026578775	0.189	15438	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	F1-F3	ezetimibe|DMSO	C. ramosum	Unfinished	GMM	0.539	86533	0.202666666666667	0.0170319048754111	0.130144169375171	0.202666666666667	15328.9366139137	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	F5-F7	roflumilast|DMSO	C. ramosum	Unfinished	GMM	0.583	86533	0.190333333333333	0.0193467467112445	0.102236019474659	0.190333333333333	16392.9540519025	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	F9-F11	H2O|H2O	C. ramosum	Good	GMM	0.687	85795	0.191333333333333	0.0283335975793186	0.0852201602792054	0.191333333333333	13482.4891871019	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	G1-G3	levamisole|H2O	C. ramosum	Unfinished	GMM	0.748	86533	0.201666666666667	0.0396456544805671	-0.200655728950938	0.201666666666667	17892.0741815015	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	G5-G7	rosiglitazone|DMSO	C. ramosum	Good	GMM	0.692	85795	0.207	0.0279729255264368	0.0794893449996941	0.207	16410.0947384739	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	H1-H3	loperamide|DMSO	C. ramosum	Unfinished	GMM	0.328	86238	0.198333333333333	0.0145457628274418	-0.0117133246066334	0.201	15438	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_ramosum	H5-H7	rosuvastatin|DMSO	C. ramosum	Unfinished	GMM	0.597	86238	0.188666666666667	0.0532133481324095	-0.63318242234035	0.188666666666667	16137.0281272191	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	A1-A3	acetaminophen|H2O	C. saccharolyticum	Good	GMM	0.885	92053	0.191	0.0322005959079371	0.0565709719553456	0.191	15029.0541934185	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	A5-A7	metformin|H2O	C. saccharolyticum	Falling	GMM	0.893	71275	0.185	0.0451439338013721	0.00807465842929267	0.185	14108.8996022581	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	A9-A11	simvastatin|DMSO	C. saccharolyticum	Good	GMM	0.885	92368	0.183333333333333	0.0339748778139763	0.0493584255282289	0.183333333333333	14196.0677751126	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	B1-B3	aripiprazole|DMSO	C. saccharolyticum	Falling	GMM	1.195	91580	0.189333333333333	0.0504271188028813	-0.032487489572941	0.189333333333333	15835.8236881255	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	B5-B7	metronidazole|H2O	C. saccharolyticum	NoGrowth	GMM	0.165	81664	0.159	-0.00106830517307896	0.19109765029782	0.159	108163.419951549	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	B9-B11	sulfasalazine|DMSO	C. saccharolyticum	Falling	GMM	0.862	92368	0.183	0.0404926151140267	0.0238540187269361	0.183	14148.8893955028	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	C1-C3	digoxin|DMSO	C. saccharolyticum	Falling;Noisy	GMM	1.203	92210	0.191666666666667	0.0465945672663775	0.0682899282029152	0.191666666666667	9532.36148605693	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	C5-C7	montelukast|DMSO	C. saccharolyticum	Falling	GMM	0.813	70488	0.188333333333333	0.0413439666071002	0.0217010799844073	0.188333333333333	14509.3991042726	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	C9-C11	tenofovir|DMSO	C. saccharolyticum	Good	GMM	1.068	91738	0.186666666666667	0.0485252388420382	-0.0285149902522046	0.186666666666667	15963.9392488027	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	D1-D3	donepzil|H2O	C. saccharolyticum	Noisy;Unfinished	GMM	1.004	91895	0.187666666666667	0.035151106846894	0.0595202599311377	0.187666666666667	13124.1120303063	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	D5-D7	pyridostigmine|DMSO	C. saccharolyticum	Falling	GMM	0.781	70645	0.186333333333333	0.0375736324023888	0.0443866055837989	0.186333333333333	13600.1814896618	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	D9-D11	tolmetin|H2O	C. saccharolyticum	Noisy;Unfinished	GMM	1.068	92368	0.189	0.0432679930038464	0.000204451059607536	0.189	15708.2390238205	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	E1-E3	duloxetin|DMSO	C. saccharolyticum	Unfinished	GMM	1.193	91738	0.19	0.0837370488459435	-0.892127670838838	0.19	46522.532961329	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	E5-E7	ranitidine|DMSO	C. saccharolyticum	Unfinished	GMM	0.959	92368	0.188	0.0375063195474667	0.0519009897377931	0.188	13063.3035407239	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	E9-E11	DMSO|DMSO	C. saccharolyticum	Falling	GMM	0.848	71117	0.190333333333333	0.0418045784262896	0.0261433501630863	0.190333333333333	14139.2154080706	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	F1-F3	ezetimibe|DMSO	C. saccharolyticum	Unfinished	GMM	0.893	92053	0.193	0.0332689351581587	0.069008389090414	0.193	13417.0149165428	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	F5-F7	roflumilast|DMSO	C. saccharolyticum	Good	GMM	0.938	71117	0.188333333333333	0.0450617116218016	0.029230993476258	0.188333333333333	12710.7560470108	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	F9-F11	H2O|H2O	C. saccharolyticum	Good	GMM	0.879	94099	0.188333333333333	0.033120645222754	0.0534221234435331	0.188333333333333	14663.9762702937	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	G1-G3	levamisole|H2O	C. saccharolyticum	Good	GMM	0.932	92210	0.184333333333333	0.041025950918865	0.0150834714741742	0.184333333333333	14851.5631946705	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	G5-G7	rosiglitazone|DMSO	C. saccharolyticum	Falling	GMM	1.401	71117	0.192	0.0774051069058441	-0.111853164455121	0.192	14131.7728992872	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	H1-H3	loperamide|DMSO	C. saccharolyticum	Good	GMM	1.113	92368	0.256	0.0481917055418265	0.0500836453869035	0.256	15382.2917921791	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__C_saccharolyticum	H5-H7	rosuvastatin|DMSO	C. saccharolyticum	Good	GMM	0.901	92210	0.187666666666667	0.0374843041772617	0.03979713685608	0.187666666666667	14201.4189405983	MaxOD;Rate;Lag
GMM_140923_8plates_destruction__E_coli_IAI1	A1-A3	acetaminophen|H2O	E. coli IAI1	Good	GMM	0.774	72736	0.241	0.110665748720707	0.0292863473013022	0.241	6887.12775656393	
GMM_140923_8plates_destruction__E_coli_IAI1	A5-A7	metformin|H2O	E. coli IAI1	Good	GMM	0.762	72851	0.225666666666667	0.10751988281573	0.017756715571621	0.225666666666667	6961.27827096799	
GMM_140923_8plates_destruction__E_coli_IAI1	A9-A11	simvastatin|DMSO	E. coli IAI1	Good	GMM	0.957	72851	0.222	0.108656268250015	0.0234798422524362	0.222	6577.37081717908	
GMM_140923_8plates_destruction__E_coli_IAI1	B1-B3	aripiprazole|DMSO	E. coli IAI1	Good	GMM	0.814	72851	0.195666666666667	0.131143865253139	-0.00820064497838274	0.195666666666667	5596.31455505395	
GMM_140923_8plates_destruction__E_coli_IAI1	B5-B7	metronidazole|H2O	E. coli IAI1	Good	GMM	0.752	72851	0.223666666666667	0.112682543079384	0.0085153681629998	0.223666666666667	6873.68827013018	
GMM_140923_8plates_destruction__E_coli_IAI1	B9-B11	sulfasalazine|DMSO	E. coli IAI1	Good	GMM	0.862	72851	0.213	0.116227058259068	0.00565901565326027	0.213	6422.14949624287	
GMM_140923_8plates_destruction__E_coli_IAI1	C1-C3	digoxin|DMSO	E. coli IAI1	Good	GMM	0.867	73196	0.238333333333333	0.132559743678588	-0.0227552013608339	0.238333333333333	7090.52913664333	
GMM_140923_8plates_destruction__E_coli_IAI1	C5-C7	montelukast|DMSO	E. coli IAI1	Good	GMM	0.958	73541	0.225333333333333	0.122119706062283	-0.00522270890920684	0.225333333333333	6796.62422090856	
GMM_140923_8plates_destruction__E_coli_IAI1	C9-C11	tenofovir|DMSO	E. coli IAI1	Good	GMM	1.018	74345	0.223333333333333	0.110284648129086	0.0106946506957733	0.223333333333333	6941.12254499117	
GMM_140923_8plates_destruction__E_coli_IAI1	D1-D3	donepzil|H2O	E. coli IAI1	Good	GMM	0.766	75035	0.249	0.117230926979724	0.0211786944503506	0.249	6996.07792166134	
GMM_140923_8plates_destruction__E_coli_IAI1	D5-D7	pyridostigmine|DMSO	E. coli IAI1	Good	GMM	0.815	75035	0.202	0.126857549526908	-0.0160019125817126	0.202	6186.52093013744	
GMM_140923_8plates_destruction__E_coli_IAI1	D9-D11	tolmetin|H2O	E. coli IAI1	Good	GMM	0.762	74575	0.215	0.114847508606141	0.00966742268528342	0.215	6436.33708126824	
GMM_140923_8plates_destruction__E_coli_IAI1	E1-E3	duloxetin|DMSO	E. coli IAI1	Good	GMM	0.786	74230	0.197	0.132801854642676	-0.0226896845984834	0.197	5955.36008651788	
GMM_140923_8plates_destruction__E_coli_IAI1	E5-E7	ranitidine|DMSO	E. coli IAI1	Good	GMM	0.812	74001	0.235	0.1217724804293	0.0017577468883308	0.235	6895.41765300176	
GMM_140923_8plates_destruction__E_coli_IAI1	E9-E11	DMSO|DMSO	E. coli IAI1	Good	GMM	1.001	73771	0.223333333333333	0.11372843971005	0.00297916447508301	0.223333333333333	6975.16830365519	
GMM_140923_8plates_destruction__E_coli_IAI1	F1-F3	ezetimibe|DMSO	E. coli IAI1	Good	GMM	1.023	73886	0.196666666666667	0.120204328301123	0.00281287770397809	0.196666666666667	5805.72804764102	
GMM_140923_8plates_destruction__E_coli_IAI1	F5-F7	roflumilast|DMSO	E. coli IAI1	Good	GMM	1.004	73886	0.234	0.107687314611661	0.0289475067271809	0.234	6854.92974213523	
GMM_140923_8plates_destruction__E_coli_IAI1	F9-F11	H2O|H2O	E. coli IAI1	Good	GMM	0.764	74001	0.218	0.111883201289415	0.0169767339995744	0.218	6468.20746333078	
GMM_140923_8plates_destruction__E_coli_IAI1	G1-G3	levamisole|H2O	E. coli IAI1	Good	GMM	0.76	73886	0.238666666666667	0.108854913838275	0.032537974747628	0.238666666666667	6816.99396695144	
GMM_140923_8plates_destruction__E_coli_IAI1	G5-G7	rosiglitazone|DMSO	E. coli IAI1	Good	GMM	0.829	73771	0.235	0.120555480242764	-0.00369382223623466	0.235	7127.81997400753	
GMM_140923_8plates_destruction__E_coli_IAI1	H1-H3	loperamide|DMSO	E. coli IAI1	Good	GMM	0.847	73771	0.237	0.11689782908521	0.0148543332129553	0.237	6841.22542472898	
GMM_140923_8plates_destruction__E_coli_IAI1	H5-H7	rosuvastatin|DMSO	E. coli IAI1	Good	GMM	0.982	74230	0.221	0.112031749225257	0.00576566257944094	0.221	6916.28596422314	
GMM_140923_8plates_destruction__L_gasseri	A1-A3	acetaminophen|H2O	L. gasseri	Falling	GMM	0.988	70975	0.207	0.0507212592091226	0.00377327806943739	0.219	14694	MaxOD;Rate;Lag
