KEGG_PATHWAY	KEGG_FORMULA	KEGG_CPD	adduct_polarity	adduct_name	adduct_formula_add	adduct_formula_sub	adduct_charge	adduct_nmol	adduct_massdiff	abundance	mz	lb	ub	lb_extended	ub_extended
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	2.82546366647618e-5	135.01832489519182	135.01697471194288	135.0196750784408	135.00482306270231	135.03182672768133
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	1.0039696773040612e-6	136.02058236320923	136.0192221573856	136.02194256903286	136.0069803049729	136.03418442144556
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	4.640057613288066e-8	137.02255121615232	137.02118099064018	137.0239214416645	137.0088489610307	137.03625347127394
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	1.3958007516219996e-9	138.02476442380512	138.0233841761609	138.02614467144937	138.01096194736274	138.0385669002475
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	3.618070667652878e-11	139.02673967113677	139.02534940374005	139.02812993853348	139.01283699716964	139.0406423451039
path:map00230	C3H4N2O4	cpd:C00802	negative	[M-H]-	""	H	-1	1	-1.007276	7.889352209980829e-13	140.02886688634942	140.02746659768056	140.03026717501828	140.01486399966078	140.04286977303806
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8631877867404126	171.51644096526	171.51472580085036	171.51815612966965	171.49928932116347	171.5335926093565
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11545762719085242	172.0177094397288	172.0159892626344	172.0194296168232	172.00050766878482	172.0349112106728
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.019271541003303163	172.51870321346306	172.51697802643093	172.5204284004952	172.50145134314172	172.5359550837844
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0018885737050391889	173.01987267066863	173.01814247194193	173.02160286939534	173.00257068340156	173.0371746579357
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.7985175487442626e-4	173.52091505479046	173.5191798456399	173.52265026394102	173.503562963285	173.53826714629594
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.3618382146204813e-5	174.02203494377642	174.02029472342699	174.02377516412588	174.00463274028203	174.0394371472708
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.412127115737247e-7	174.52310128689598	174.52135605588313	174.52484651790886	174.5056489767673	174.54055359702465
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.676908859938708e-8	175.02419605335544	175.0224458113949	175.02594629531598	175.0066936337501	175.04169847296077
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.084028329273587e-9	175.5252728045683	175.52351755184026	175.52702805729635	175.50772027728783	175.54282533184875
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.5064034623460702e-10	176.02635553795278	176.0245952743974	176.02811580150816	176.00875290239898	176.04395817350658
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	0.8630583085724015	344.04015838526	344.03671798367617	344.04359878684386	344.0057543694215	344.0745624010985
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	0.11556978671478484	345.042699524075	345.03924909707973	345.0461499510702	345.0081952541226	345.07720379402735
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	0.019285968916231296	346.0446867333398	346.04122628647247	346.04814718020714	346.0100822646665	346.0792912020131
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	0.0018911811501339283	347.04702781519313	347.043557344915	347.0504982854713	347.0123231124116	347.0817325179747
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	1.8010806316695095e-4	348.04911315775917	348.0456326666276	348.05259364889076	348.0143082464434	348.0839180690749
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	1.3643317152114041e-5	349.0513543248538	349.04786381131055	349.05484483839706	349.0164491894213	349.08625946028627
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	9.431142869889195e-7	350.0534880044609	350.0499874695809	350.056988539341	350.0184826556605	350.08849335326136
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	5.690175514283323e-8	351.05567870247035	351.0521681456833	351.0591892592574	351.0205731346001	351.0907842703406
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	3.092081088314104e-9	352.05783341901014	352.05431284067595	352.0613539973443	352.02262763566824	352.09303920235203
path:map00230	C10H12N5O7P	cpd:C00942	negative	[M-H]-	""	H	-1	1	-1.007276	1.5108035443206287e-10	353.06000011930684	353.05646951930567	353.06353071930806	353.0246941192949	353.09530611931876
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8422305943335696	300.47121970276	300.46821499056296	300.474224414957	300.4411725807897	300.50126682473024
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11649432997849427	300.97252144537356	300.9695117201591	300.97553117058806	300.94242419322904	301.0026186975181
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.03621015484188262	301.4734356710803	301.4704209367236	301.47645040543705	301.44328832751324	301.5035830146474
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.004258557179246984	301.974669223917	301.97164947722473	301.9776889706092	301.9444717569946	302.0048666908394
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.229363978938658e-4	302.4756304268661	302.47260567056185	302.47865518317036	302.4453828638234	302.50587798990875
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.359456711535213e-5	302.9768163389824	302.973786570819	302.9798461071458	302.9465186573485	303.0071140206163
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	8.949667117247002e-6	303.4778108985276	303.4747761204186	303.4808456766366	303.44746311743774	303.50815867961745
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.991256601943284e-7	303.9789628142843	303.97592302465614	303.98200260391246	303.94856491800283	304.0093607105657
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.726404768506882e-8	304.4799813031641	304.47693650335106	304.48302610297713	304.4495333050338	304.5104293012944
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.111969412866854e-9	304.9811086678556	304.97805885676894	304.98415847894233	304.9506105569888	305.0116067787224
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	0.8421042597444195	601.94971586026	601.9436963631014	601.9557353574186	601.8895208886739	602.009910831846
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	0.11660319041814753	602.9523233253184	602.9462938020852	602.9583528485517	602.8920280929858	603.012618557651
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	0.03622219746815311	603.95414994283135	603.948110401332	603.9601894843308	603.893754527837	604.0145453578257
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	0.004263349918896379	604.956619756081	604.9505701898834	604.9626693222785	604.8961240941054	605.0171154180565
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	7.234667410110688e-4	605.9585411531365	605.9524815677249	605.964600738548	605.8979452990212	606.0191370072517
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	7.36919683899689e-5	606.9609148789551	606.9548452698064	606.966984488104	606.9002187874672	607.021610970443
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	8.959363852246716e-6	607.9629035347602	607.956823905725	607.9689831637957	607.9021072444068	608.0236998251137
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	8.003482414128863e-7	608.9652087472219	608.9591190951345	608.9712983993095	608.9043122263472	609.0261052680967
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	7.73723269269452e-8	609.9672456295306	609.9611459570743	609.9733453019869	609.9062489049676	610.0282423540935
path:map00230	C10H17N5O17P4	cpd:C01228	negative	[M-H]-	""	H	-1	1	-1.007276	6.1226422246076825e-9	610.9695014037815	610.9633917087674	610.9756110987955	610.9084044536411	611.0305983539218
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.735606258014073	417.01685703026	417.0126868616897	417.0210271988303	416.975155344557	417.058558715963
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.19884847593724794	417.51813764819553	417.51396246681907	417.52231282957206	417.47638583443074	417.5598894619603
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.053935148068235725	418.01918216348145	418.01500197165984	418.0233623553031	417.9773802452651	418.06098408169777
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.009732452283522711	418.5203454853484	418.5161602818936	418.5245306888033	418.4784934507999	418.5621975198969
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0016207941833009552	419.0214190602272	419.0172288460366	419.02560927441783	418.97951691832117	419.0633212021332
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.2459683590822502e-4	419.5225404530289	419.5183452276244	419.52673567843345	419.48058819898364	419.5644927070742
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.8633984147908185e-5	420.0236233096083	420.0194230733752	420.02782354584144	419.98162094727735	420.06562567193924
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.259702492293382e-6	420.52472607161656	420.52052082435586	420.5289313188773	420.4826735990094	420.5667785442237
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.4420858211712663e-7	421.0258113394492	421.0216010813358	421.0300215975626	420.9837087583153	421.0679139205831
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.345836873459428e-8	421.5269046741662	421.5226894051195	421.53111994321296	421.4847519836988	421.5690573646336
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	0.7354959170753709	835.04099051526	835.0326401053549	835.0493409251652	834.9574864162084	835.1244946143115
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	0.19892898960455951	836.0435538120366	836.0351933764986	836.0519142475748	835.9599494566554	836.1271581674179
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	0.05395688506741608	837.0456430966696	837.0372726402386	837.0540135531006	836.9619385323599	837.1293476609792
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	0.00973908268789042	838.0479707068008	838.0395902270938	838.056351186508	837.9641659097301	838.1317755038715
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	0.001622010932015989	839.0501182919867	839.0417277908037	839.0585087931696	838.9662132801575	839.1340233038159
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	2.2480626551033394e-4	840.0523617233769	840.0439611997597	840.0607622469942	839.9683564872046	840.1363669595492
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	2.8663378575672235e-5	841.054527905873	841.0461173605939	841.0629384511521	840.9704224530824	841.1386333586636
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	3.263508634541725e-6	842.0567339561127	842.0483133887732	842.0651545234523	841.9725282827171	842.1409396295082
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	3.4464590620365317e-7	843.058904959206	843.0504743701564	843.0673355482556	842.9745990687101	843.1432108497019
path:map00230	C20H28N10O19P4	cpd:C01260	negative	[M-H]-	""	H	-1	1	-1.007276	3.3504981266601666e-08	844.0610921059078	844.0526514949868	844.0695327168289	843.9766859966973	844.1454982151184
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.7321089389940139	433.01177166025997	433.0074415425434	433.0161017779766	432.96847048309394	433.055072837426
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.19846081374058494	433.51305460417063	433.50871947362464	433.5173897347167	433.4697032987102	433.55640590963105
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.056765015720296325	434.01408916113377	434.00974902024217	434.0184293020254	433.97068775221766	434.0574905700499
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.010521721795282067	434.51525746191476	434.51091230934014	434.51960261448943	434.47180593616855	434.55870898766096
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0018389470361049967	435.016324150859	435.0119739876175	435.0206743141006	434.97282251844393	435.0598257832741
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.644738359456833e-4	435.51744888486866	435.51309371037985	435.5218040593575	435.4738971399802	435.56100062975713
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.536665065724016e-5	436.01852720777873	436.0141670225067	436.02288739305084	435.97492535505796	436.0621290604995
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.203589837321613e-6	436.51963181645937	436.51526662014123	436.52399701277756	436.47597985327775	436.563283779641
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.661356164792564e-7	437.02071409455584	437.0163438874149	437.02508430169684	436.9770120231464	437.06441616596527
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.751043164095166e-8	437.5218082593699	437.5174330412873	437.5261834774525	437.47805607854394	437.56556044019584
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	0.7319991226531648	867.0308197752599	867.0221494670623	867.0394900834577	866.9441166932825	867.1175228572374
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	0.19854086095937298	868.0333877156253	868.0247073817482	868.0420680495025	867.9465843768537	868.1201910543969
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	0.05678627008999937	869.0354569827833	869.0267666282135	869.0441473373533	868.948553437085	869.1223605284816
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	0.01052865828937082	870.0377945650563	870.0290941871107	870.046494943002	869.9507907855998	870.1247983445128
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	0.0018402494523188735	871.0399283099541	871.0312179106711	871.0486387092373	870.9528243171231	871.1270323027851
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	2.647100069257072e-4	872.0421784211268	872.0334579993427	872.050898842911	871.9549742032847	872.1293826389689
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	3.540101673503343e-5	873.0443354873728	873.035605044018	873.0530659307277	872.957031053824	873.1316399209215
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	4.208264296444601e-6	874.0465452152544	874.0378047498023	874.0552856807066	873.9591405607329	874.1339498697758
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	4.666962346123829e-7	875.048710199713	875.0399597126111	875.057460686815	874.961205328693	875.136215070733
path:map00230	C20H28N10O21P4	cpd:C01261	negative	[M-H]-	""	H	-1	1	-1.007276	4.757322541867741e-8	876.0508989824081	876.0421384734183	876.059659491398	875.9632938925098	876.1385040723063
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8599295322154179	205.00198194426	204.99993192444057	205.00403196407945	204.98148174606558	205.0224821424544
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11310358429660539	205.5033388140582	205.50128378067006	205.50539384744636	205.4827884801768	205.5238891479396
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.02412184158612532	206.00426464216525	206.00220459951885	206.0063246848117	205.98366421570103	206.02486506862948
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0025178954281999664	206.5055103169903	206.50344526188712	206.50757537209347	206.4848597659586	206.526160868022
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.9922606460419334e-4	207.00650382282686	207.00443375778863	207.0085738878651	206.98580317244458	207.02720447320914
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.556020259991314e-5	207.50768237931027	207.50560730248648	207.50975745613408	207.48693161107235	207.52843314754818
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.192507749810941e-6	208.00871782661758	208.00663773943933	208.01079791379587	207.98791695483493	208.02951869840024
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.563811502436895e-7	208.50985524615947	208.50777014760703	208.51194034471195	208.48900426063486	208.5307062316841
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.0637526038493098e-8	209.01091652259072	209.0088264134255	209.01300663175596	208.99001543093846	209.03181761424298
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.418941590849128e-10	209.51202920398842	209.50993408369638	209.51412432428046	209.49107800106802	209.53298040690882
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	0.8598005427855856	411.01124034326	411.0071302308566	411.01535045566345	410.9701392192257	411.0523414672943
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	0.1132156081887932	412.01395814229073	412.00983800270933	412.0180782818722	411.97275674647653	412.05515953810493
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	0.02413518884753189	413.01580884963994	413.0116786915515	413.01993900772845	412.97450726875496	413.0571104305249
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	0.002521136020123655	414.018302521447	414.01416233842184	414.02244270447227	413.9769006911949	414.05970435169917
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	2.9955886500873284e-4	415.02028950890923	415.01613930601417	415.02443971180435	414.9787874799583	415.06179153786013
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	2.5601252479213783e-5	416.02264808524535	416.0184878587645	416.02680831172626	415.9810458204368	416.0642503500539
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	2.1960129040384558e-6	417.0247194510088	417.0205492038143	417.0288896982034	416.98301697906373	417.0664219229539
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	1.5668656923362458e-7	418.026995346852	418.02281507689855	418.0311756168055	417.9851926473173	418.0687980463867
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	1.0659387582123878e-8	419.02911864170704	419.02492835052067	419.0333089328935	418.9872157298429	419.0710215535712
path:map00230	C10H14N4O10P2	cpd:C01344	negative	[M-H]-	""	H	-1	1	-1.007276	6.43393503866824e-10	420.0313449102515	420.02714459680243	420.03554522370064	419.98934177576047	420.07334804474254
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8536761660814751	244.98514740675998	244.9826975552859	244.98759725823408	244.9606488920193	245.00964592150066
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11338468366470784	245.48651275366245	245.48405788853492	245.48896761879	245.4619641023871	245.5110614049378
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.029226373732981557	245.9874085268192	245.98494865273395	245.98986840090447	245.96280978596653	246.01200726767186
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.003210585614907792	246.48867633447153	246.4862114477082	246.4911412212349	246.4640274668381	246.51332520210497
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.5522745084870765e-4	246.98963674347243	246.98716684710502	246.99210663983988	246.96493777979808	247.01433570714678
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.228392396206322e-5	247.49084000351237	247.48836509511236	247.49331491191242	247.46609091951203	247.51558908751272
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.306172460565019e-6	247.99184417337182	247.98936425493008	247.99432409181355	247.96704498895448	248.01664335778915
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.4351266538111307e-7	248.49300389938188	248.4905189693429	248.49548882942088	248.46815459899193	248.51785319977182
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.778307066241486e-8	248.99403788461316	248.99154794423433	248.99652782499203	248.9691384808247	249.01893728840162
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.924653236680698e-9	249.49516817755838	249.49267322587662	249.49766312924018	249.47021866074064	249.52011769437613
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	0.8535481146565629	490.97757126825996	490.97266149254733	490.98248104397265	490.9284735111331	491.0266690253868
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	0.11349572738707038	491.9803059629044	491.97538615984485	491.98522576596406	491.9311079323081	492.0295039935007
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	0.02923899747947132	492.9820961173288	492.97716629636767	492.98702593829	492.9327979077171	493.03139432694053
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	0.003214487983125503	493.9846342258929	493.97969437955066	493.98957407223514	493.9352357624703	494.03403268931544
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	4.5564075457331664e-4	494.9865545456767	494.9816046801313	494.9915044112222	494.93705589022215	495.03605320113127
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	4.2345865491096226e-5	495.98896270264737	495.98400281302037	495.99392259227443	495.9393638063771	496.0385615989176
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	4.311869123290244e-6	496.9909710801534	496.9860011704426	496.9959409898642	496.94127198304534	497.0406701772614
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	3.441070643503907e-7	497.99329168178593	497.98831174886914	497.9982716147028	497.94349235261774	498.04309101095413
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	2.7830430101622662e-8	498.9953600163583	498.99037006275813	499.0003499699585	498.94546048035664	499.04525955235994
path:map00230	C10H15N4O13P3	cpd:C01345	negative	[M-H]-	""	H	-1	1	-1.007276	1.928531999294558e-9	499.9976214885961	499.9926215123812	500.00262146481106	499.94762172644727	500.04762125074495
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8629288498261157	172.52426600025998	172.52254075759998	172.52599124291999	172.50701357365995	172.54151842686002
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11568190999306349	173.02553865991734	173.02380840453074	173.02726891530395	173.00823610605136	173.04284121378333
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.019300411488901076	173.5265321007169	173.5247968353959	173.52826736603794	173.50917944750682	173.543884753927
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.001893790368298843	174.02770372123257	174.02596344419536	174.02944399826978	174.01030095086045	174.04510649160468
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.80364724129996e-4	174.52874668263092	174.5270013951641	174.53049197009776	174.51129380796266	174.5461995572992
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.366828686401627e-5	175.0298679583507	175.02811765967112	175.0316182570303	175.01236497155486	175.04737094514655
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.450193174186882e-7	175.530935295903	175.52917998655005	175.53269060525597	175.5133822023734	175.54848838943258
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.703468702261014e-8	176.03203122633235	176.0302709060201	176.03379154664464	176.01442802320972	176.04963442945498
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.1001525394222818e-9	176.5331091914822	176.53134386039028	176.5348745225741	176.51545588056305	176.55076250240134
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.515215045421452e-10	177.03419315778777	177.0324228158562	177.03596349971937	177.016489738472	177.05189657710355
path:map00230	C10H14N5O7P	cpd:C01367	negative	[M-H]-	""	H	-1	1	-1.007276	0.8627994104986417	346.05580845526	346.0523478971754	346.05926901334453	346.0212028744144	346.09041403610553
