organism	preparation	variable	original_protein_id	n_hits	temp_hits	gene_name	log2fc	has_hits	log2fc_q	log2fc_z
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2H2	0		ATPG	-0.795739112668259		0.306913254073096	-0.0690064060980718
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2H3	0		ATPA	0.649075889210982		0.712461470717745	0.429565368570004
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2H4	0		ATPH	-2.02008646205329		0.163804491413474	-0.491499964096211
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2H6	2	42,45.4	ATPE	-6.00184839126096	destabilized	0.0378687802730075	-1.86551262922548
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2H9	0		RSMG	2.42557805617466		0.955526199911933	1.04259460548458
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I0	0		MNMG	-0.0913916012532937		0.495376486129458	0.17404740237737
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I1	5	42,45.4,57.9,63.6,71.3	MIOC	-4.06821951728208	mixed	0.071334214002642	-1.19826265051183
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I2	0		ASNC	1.78385438636919		0.913254073095553	0.821150816151499
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I3	0		YIHU	0.138624633467312		0.567151034786438	0.253420610849015
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I4	0		VIAA	-0.754838781028074		0.317040951122853	-0.054892660806227
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I5	0		RAVA	-0.485182626084424		0.387494495816821	0.0381593545352237
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I6	0		KUP	-0.214402138596397		0.457948040510788	0.13159935067092
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I7	0		RBSD	-4.08080987611916		0.0708938793483047	-1.20260728808893
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I8	0		RBSA	0.279762028986107		0.61074416556583	0.302123816217391
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2I9	0		RBSC	1.68845434591394		0.90224570673712	0.788230499424916
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2J0	0		RBSB	-0.906783832764861		0.284896521356231	-0.10732533488416
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2J1	0		RBSK	-0.937526471018286		0.278731836195509	-0.117933898397172
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2J7	0		HEMG	1.83489365564694		0.9185380889476	0.83876327105297
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2J8	0		NUDC	0.709133750301943		0.732716864817261	0.450289928010446
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2J9	0		HEME	-0.953540330218338		0.276970497578159	-0.123459905664725
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K0	0		NFI	-1.30565743642108		0.225451343020696	-0.244967261486854
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K1	0		YJAG	-2.36194209386111		0.14002642007926	-0.609466325747368
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K2	3	42,45.4,51.9	HUPA	-8.25574446801373	destabilized	0.0250990752972259	-2.64327930900278
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K3	0		MOBA	-1.20160396991894		0.239982386613827	-0.209060850363726
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K5	0		YIHE	1.95033264994697		0.927785116688683	0.87859856081616
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K6	0		DSBA	-0.899729600501055		0.28665785997358	-0.104891084759326
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K7	0		PURD	0.900956360343483		0.77851166886834	0.516483412287312
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2K9	0		HEMN	0.479971704566226		0.668428005284016	0.371211480125827
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2L0	0		GLNG	-2.2593717981411		0.146191105239982	-0.574071722079188
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2L2	0		GLNA	1.02926429322898		0.806693086745927	0.560759470965766
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2L4	0		BIPA	-0.742410091602537		0.320563628357552	-0.0506038115517352
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2L7	0		METH	0.25033795995097		0.600616468516072	0.29197026001973
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M1	1	57.9	YIHS	-0.263705391075897	destabilized	0.444297666226332	0.114585954455044
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M2	0		YIHT	0.245972415142524		0.598855129898723	0.290463812883101
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M4	0		YIHV	0.083207545082901		0.551739321884632	0.234297473238444
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M5	0		YIHW	0.391696095676986		0.644209599295465	0.340749637657021
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M6	0		YIHX	-1.22151375867013		0.238221047996477	-0.215931251555601
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2M8	0		DTD	-0.611852908574162		0.352708058124174	-0.00555158939633272
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2N1	0		LYSC	-1.05652744950751		0.259357111404668	-0.158998345371657
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2N7	0		FDOG	2.49340509874081		0.959048877146631	1.06600012725637
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2P1	0		MALF	1.24495572454852		0.844561867018934	0.635189525715895
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2P2	0		MALE	-1.90849702747727		0.17261118450022	-0.452993067117423
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2P4	0		LAMB	1.66189024291824		0.899163364156759	0.779063850438157
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2P5	2	42,45.4	MALM	-6.30865578462827	destabilized	0.0343461030383091	-1.97138466571006
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2P8	0		PLSB	0.298858455202294		0.617349185380889	0.308713545072669
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q0	0		LEXA	0.733083457806848		0.737560546014971	0.458554410423746
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q2	0		YIIM	0.668044328304127		0.718626155878468	0.436110932070557
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q3	1	71.3	CPXA	1.08645708593013	stabilized	0.816380449141347	0.580495362493849
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q4	0		YJBN	1.11227776539267		0.82254513430207	0.589405473453404
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q6	0		FIEF	1.26498141185404		0.847203874944958	0.642099920780919
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q7	0		PFKA	-0.0445892715337628		0.513870541611625	0.190197788798134
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q8	0		ALR	1.08948510077768		0.816820783795685	0.581540259407501
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Q9	0		CDH	0.158364952501415		0.574636723910172	0.26023253201577
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2R0	0		TPIA	-1.42072768270141		0.213562307353589	-0.284675304955987
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2R5	0		FPR	-0.677080089240707		0.339938353148393	-0.0280599597961529
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2R6	0		GLPX	-0.579198042510584		0.362395420519595	0.00571683909014494
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2R7	0		GLPK	1.61029634036964		0.8925583443417	0.761260004601667
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2R9	4	42,45.4,49,51.9	ZAPB	-13.7911628280938	destabilized	0.00836635843240863	-4.553422373496
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S1	0		MENA	-1.28201386948781		0.227653016292382	-0.236808421005497
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S2	2	57.9,60.5	HSLU	-1.80749746136557	destabilized	0.182298546895641	-0.418140485401758
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S3	4	42,45.4,49,51.9	YJBR	-8.24436649554947	destabilized	0.0259797446059005	-2.63935303753117
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S4	0		FTSN	-3.30066025750342		0.0977542932628798	-0.933395950060211
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S7	0		RPME	-0.591525820144766		0.358872743284897	0.00146281212835865
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2S9	0		METB	0.489605907481478		0.670189343901365	0.374536017619363
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2T0	0		METL	-0.708212150480712		0.330250990752972	-0.0388029040494419
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2T5	0		KATG	-0.651592245292151		0.346543372963452	-0.0192647025671192
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2T7	1	60.5	NRFA	-2.30160018534262	destabilized	0.142228093350947	-0.588643748200904
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2T8	0		GLDA	0.665929414503233		0.71818582122413	0.435381124914894
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2T9	0		FSAB	0.654010652952652		0.714222809335095	0.431268239811687
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2U1	0		THRA	-1.80086326619189		0.183179216204315	-0.415851180226398
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2U2	0		THRB	-0.783687754129268		0.310435931307794	-0.0648477648837082
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2U6	4	42,45.4,49,51.9	SLYX	-11.7473059407407	destabilized	0.0127697049757816	-3.8481352923335
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V0	0		MDTE	0.331753168640254		0.628797886393659	0.320064739263365
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V3	2	42,45.4	RIMI	-3.60680624779378	destabilized	0.0880669308674593	-1.03903975185356
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V4	0		YJJG	-0.264644847425334		0.443857331571995	0.114261770100125
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V5	0		YJJU	1.25205293568997		0.845002201673272	0.637638606843501
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V6	0		YJJI	-2.18668089860109		0.151915455746367	-0.548987797328448
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V7	0		DEOC	-0.699690971249345		0.333333333333333	-0.0358624449276017
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2V8	1	71.3	DEOD	-1.88194485127825	destabilized	0.176574196389256	-0.4438305337885
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W0	0		ECED1_5263	-2.28680978395674		0.143989431968296	-0.58353992753361
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W1	1	57.9	YJJK	-0.570540487266147	stabilized	0.364597093791281	0.00870435837593008
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W2	0		SLT	-2.04155980616164		0.162043152796125	-0.498909911574771
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W3	2	45.4,49	TRPR	-5.37965488103726	destabilized	0.047556142668428	-1.65080823996062
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W7	0		ECED1_1721	0.50545697768189		0.675033025099075	0.380005850220719
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2W8	0		YDGD	-0.229663573147065		0.453985028621753	0.126332987504694
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2X2	4	42,45.4,49,51.9	RPOZ	-12.6933358436569	destabilized	0.00924702774108322	-4.1745880264015
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2X6	0		YIEF	-4.21487824238927		0.0673712021136063	-1.24887113723999
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Y5	1	60.5	ILVA	-2.13979914934471	destabilized	0.156759136944078	-0.53281000508799
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Y7	0		POLA	-2.61049075465482		0.124174372523118	-0.695234639851326
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Y8	1	63.6	YIHA	2.99984581409827	stabilized	0.977542932628798	1.2407609415416
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Y9	0		YIID	-1.02049803122744		0.26552179656539	-0.146565438052182
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Z3	0		HISH	-0.59357317683667		0.358432408630559	0.000756317346719878
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N2Z9	0		GLTX	0.131449057809815		0.563628357551739	0.250944487964653
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N303	2	45.4,49	YPFH	-2.96865227902232	destabilized	0.108762659621312	-0.818827782633945
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N304	0		RLMN	0.45227979534962		0.659180977542933	0.361655651660513
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N305	1	42	ISCU	-5.4504263972004	destabilized	0.0462351387054161	-1.67522983051963
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N308	0		SRLE	0.696377036376765		0.727873183619551	0.445887885193659
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N309	0		SRLD	0.583175458323749		0.693967415235579	0.406824675307473
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N317	0		NRDG	-3.43216387272545		0.095112285336856	-0.978774763770783
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N322	0		ECED1_5136	2.52792662131953		0.960810215763981	1.0779126951311
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N323	0		ECED1_5138	0.699624242596766		0.730515191545575	0.44700841990967
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N325	0		INSM	0.329378405481814		0.627476882430647	0.319245264188161
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N327	0		SHF	-2.55488543123738		0.128137384412153	-0.676046546745177
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N344	0		ECED1_5175	-0.460480907997176		0.394539850286218	0.0466833381650247
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N359	3	60.5,63.6,71.3	HYBD	8.34074977397857	stabilized	0.999119330691325	3.08378164809974
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N361	0		AGAR	-1.55195566587667		0.203874944958168	-0.329959004511086
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N363	0		RLME	0.859540299117485		0.769704975781594	0.502191700809822
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N364	0		MTGA	0.228840156071483		0.594011448701013	0.284551872047761
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N367	0		UXUB	-0.445344449334716		0.399823866138265	0.0519065750830503
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N368	0		UXUR	0.0145975934375648		0.526640246587406	0.210621787903496
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N371	0		HSDS	0.138312826823017		0.5667107001321	0.253313013688273
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N372	0		HSDM	0.538792270160201		0.683839718185821	0.391509077906183
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N375	0		YJIY	2.72431062472318		0.968295904887715	1.1456802092876
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N376	1	67	TSR	0.407177727647078	stabilized	0.649053280493175	0.346091985788821
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N380	0		MDOB	0.349894639636844		0.634522236900044	0.326324935467097
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N381	4	42,45.4,49,51.9	DNAT	-8.72610931062667	destabilized	0.0215763980625275	-2.80559118562226
E. coli ED1a	lysate	norm_rel_fc_protein_unmodified	B7N382	0		YJJP	1.23749337273231		0.841919859092911	0.632614443104374
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIF2	0		PECED1A_0003	2.45871123271823		0.945630081300813	1.58554388336456
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIF4	0		PECED1A_0005	0.502794485256135		0.671239837398374	0.330243171741413
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIG1	0		PECED1A_0012	-0.581537050302782		0.329776422764228	-0.365677117293747
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIG9	1	67	PECED1A_0020	3.43802054806252	stabilized	0.98119918699187	2.21406126890563
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIH1	0		YACB	-0.186504460271294		0.463922764227642	-0.112146545491905
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIH2	1	54.8	YACA	-1.45749777422501	stabilized	0.134654471544715	-0.927865728603651
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIH8	0		DOC	-0.492935460859388		0.36280487804878	-0.308812918741559
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LII0	0		PECED1A_0031	-0.0049692065481021		0.521341463414634	0.00436216249840159
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIJ2	0		PECED1A_0044	-0.535249682316577		0.346036585365854	-0.335970042057728
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIJ3	0		PECED1A_0045	-1.93167475370125		0.0782520325203252	-1.23219090018582
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIK4	0		YDFA	1.49253497608898		0.863313008130081	0.965455250208874
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIK9	1	51.9	YEFA	-7.12763762791769	destabilized	0.00101626016260163	-4.56694218856997
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIL1	0		PARM	-1.07479621717965		0.205792682926829	-0.682249171804046
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIL2	0		PARB	1.39033188486968		0.848577235772358	0.899861654109169
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIM0|B7MUZ5	0		YDGA	-0.0497447250691903		0.51270325203252	-0.024374612896435
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIM1	0		PECED1A_0073	1.67015399903873		0.886686991869919	1.07945053461755
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIM4	0		YGGA	-0.557774394645751		0.338414634146341	-0.350426325768477
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIM5|B7N1C1	0		NIKA	0.102204116229384		0.55640243902439	0.0731456362961292
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIM7	0		PECED1A_0079	-5.86291782997044		0.00254065040650406	-3.75524932667947
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIN2	0		PECED1A_0084	0.450501086840281		0.65650406504065	0.296681446616971
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIN4	0		CJRA	0.751797738894007		0.74390243902439	0.490052612451853
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIN6	0		CJRC	-3.06402460278532		0.0259146341463415	-1.95892917941268
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIN7	0		SENB	-0.479964856381413		0.366869918699187	-0.300488428932618
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIP0|B7MT40	0		ECED1_5014|PECED1A_0092	0.0513836295238616		0.539634146341463	0.0405292208943723
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIQ1	0		EXCA	-0.202536996044152		0.457317073170732	-0.12243617238472
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIS3	0		TRAF	-1.03045230607707		0.219512195121951	-0.653789400581443
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIS3|B7N004	0		TRAF	0.116183835951662		0.560975609756098	0.0821177728343729
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7LIU6	0		YQIK	0.280318381813672		0.61229674796748	0.187458765742107
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNL2	0		THRC	-0.534530848888946		0.346544715447154	-0.3355086972104
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNL4	0		YAAA	-0.584452579398507		0.328760162601626	-0.367548293944476
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNL6	0		TALB	0.63085530538704		0.712906504065041	0.412432170250658
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNL7	0		MOGA	2.5129766458931		0.95020325203252	1.62037124084965
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNM1	0		DNAK	-1.16739539152412		0.186483739837398	-0.741679006740092
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNM2	0		DNAJ	-1.10876742454696		0.198170731707317	-0.7040517770725
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNM8	0		RPST	3.18801113046151		0.976117886178862	2.05360607558809
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN0	0		RIBF	0.318954490528141		0.621443089430894	0.212255288818334
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN1	0		ILES	-0.932054639479058		0.243394308943089	-0.590638113052047
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN4	0		ISPH	-0.275391294392435		0.429369918699187	-0.16919381310745
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN5	1	54.8	RIHC	1.62504575112999	stabilized	0.88109756097561	1.05050021463415
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN7	2	60.5,63.6	DAPB	-3.35965170079485	destabilized	0.0172764227642276	-2.14866164475814
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN8	2	60.5,63.6	CARA	5.21391907597071	stabilized	0.995934959349594	3.35382689990514
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNN9	0		CARB	0.233920052025966		0.598577235772358	0.15768047559954
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNP3	0		CAID	0.046004151688515		0.537093495934959	0.0370766903285219
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNP5	0		CAIB	-1.63057267399005		0.108739837398374	-1.03894461021815
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNP6	0		CAIA	-0.498171133718206		0.360264227642276	-0.312173155762908
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNP8	0		FIXA	-1.30335889994873		0.161077235772358	-0.828939923699698
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNP9	0		FIXB	0.478323485426586		0.664634146341463	0.314537767337048
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNQ4	0		KEFC	-0.393715732785302		0.390243902439024	-0.245134034954676
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNQ5	0		FOLA	0.0018427924199881		0.523373983739837	0.00873408025170847
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNQ8	0		APAH	-0.696323393038087		0.301829268292683	-0.43934660138974
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNQ9	0		APAG	-1.3606689567281		0.14989837398374	-0.865721323087813
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR0	0		RSMA	-0.886973071095991		0.254065040650407	-0.561704915897423
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR1	0		PDXA	-0.373176468437462		0.394817073170732	-0.23195200500094
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR2	0		SURA	1.15063789826952		0.815548780487805	0.746026869299756
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR3	0		IMP	-3.72231572291343		0.0116869918699187	-2.38141817983882
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR6	0		RAPA	-1.20707795378193		0.178353658536585	-0.767147140138867
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNR9	0		ARAA	0.352794338089072		0.63109756097561	0.233973587810137
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNS0	0		ARAB	-2.20206139314258		0.0614837398373984	-1.40572412512727
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNS7	0		TBPA	2.10763560828757		0.923272357723577	1.36022474247925
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNT1	1	71.3	LEUB	-1.03375224725021	destabilized	0.21849593495935	-0.655907291595122
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNT2	0		LEUA	-0.509051753874115		0.354166666666667	-0.319156300747139
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNT7	1	63.6	ILVI	1.03234055444749	stabilized	0.792682926829268	0.670104036655876
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNT8	0		ILVH	-0.871398814320077		0.257621951219512	-0.55170941090511
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNT9	0		FRUR	-1.31878528491015		0.158028455284553	-0.838840525064751
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU0	0		MRAZ	-0.290152970526678		0.421747967479675	-0.17866780660953
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU1	0		RSMH	-1.07080315019965		0.208841463414634	-0.679686435006548
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU2	0		FTSL	-2.39768344297053		0.0508130081300813	-1.53127369091367
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU3	0		FTSI	-2.24106978405327		0.0594512195121951	-1.43075957764999
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU4	0		MURE	-1.67860514788282		0.104166666666667	-1.06977168848559
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU5	0		MURF	-1.32831222645242		0.154979674796748	-0.844954883721947
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU6	0		MRAY	-1.51011102615884		0.125	-0.961632734627322
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU7	0		MURD	-0.11115233110056		0.49390243902439	-0.0637858054486102
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNU9	0		MURG	-0.0160101995354848		0.517784552845528	-0.00272390922324582
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNV0	0		MURC	-2.42105928494623		0.0482723577235772	-1.54627622673476
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNV1	0		DDLB	0.183592838394556		0.582317073170732	0.12538064117791
E. coli ED1a	whole_cell	norm_rel_fc_protein_unmodified	B7MNV2	0		FTSQ	0.347467524326493		0.627540650406504	0.230554856866948
