path:map00521,Streptomycin biosynthesis ,cpd:C00031,cpd:C00092,cpd:C00103,cpd:C00137,cpd:C00413,cpd:C00688,cpd:C00691,cpd:C00842,cpd:C01121,cpd:C01138,cpd:C01214,cpd:C01221,cpd:C01283,cpd:C01294,cpd:C01298,cpd:C03319,cpd:C03442,cpd:C04006,cpd:C04280,cpd:C04673,cpd:C04767,cpd:C06592,cpd:C11351,cpd:C11907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00522,"Biosynthesis of 12-, 14- and 16-membered macrolides ",cpd:C00083,cpd:C00100,cpd:C00630,cpd:C00683,cpd:C00744,cpd:C01033,cpd:C01457,cpd:C01912,cpd:C01946,cpd:C02400,cpd:C02557,cpd:C03240,cpd:C06616,cpd:C06630,cpd:C06633,cpd:C06634,cpd:C06635,cpd:C06653,cpd:C11911,cpd:C11912,cpd:C11916,cpd:C11920,cpd:C11921,cpd:C11933,cpd:C11953,cpd:C11954,cpd:C11955,cpd:C11956,cpd:C11957,cpd:C11958,cpd:C11959,cpd:C11960,cpd:C11961,cpd:C11962,cpd:C11963,cpd:C11964,cpd:C11965,cpd:C11966,cpd:C11967,cpd:C11968,cpd:C11969,cpd:C11970,cpd:C11971,cpd:C11972,cpd:C11973,cpd:C11974,cpd:C11975,cpd:C11976,cpd:C11977,cpd:C11978,cpd:C11979,cpd:C11980,cpd:C11981,cpd:C11982,cpd:C11983,cpd:C11984,cpd:C11985,cpd:C11986,cpd:C11987,cpd:C11988,cpd:C11989,cpd:C11990,cpd:C11991,cpd:C11992,cpd:C11993,cpd:C11994,cpd:C11995,cpd:C11996,cpd:C11997,cpd:C11998,cpd:C11999,cpd:C12000,cpd:C12001,cpd:C12002,cpd:C12003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00523,Polyketide sugar unit biosynthesis ,cpd:C00103,cpd:C00688,cpd:C00842,cpd:C03319,cpd:C04268,cpd:C07277,cpd:C11907,cpd:C11908,cpd:C11909,cpd:C11910,cpd:C11911,cpd:C11912,cpd:C11915,cpd:C11916,cpd:C11918,cpd:C11919,cpd:C11920,cpd:C11921,cpd:C11922,cpd:C11925,cpd:C11926,cpd:C11927,cpd:C11928,cpd:C11930,cpd:C11931,cpd:C11932,cpd:C11933,cpd:C18029,cpd:C18030,cpd:C18031,cpd:C18032,cpd:C18033,cpd:C18034,cpd:C18092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00524,Butirosin and neomycin biosynthesis ,cpd:C00025,cpd:C00031,cpd:C00043,cpd:C00061,cpd:C00092,cpd:C00229,cpd:C01441,cpd:C01737,cpd:C01743,cpd:C01759,cpd:C01847,cpd:C02627,cpd:C15652,cpd:C17209,cpd:C17580,cpd:C17581,cpd:C17582,cpd:C17583,cpd:C17585,cpd:C17586,cpd:C17587,cpd:C17588,cpd:C17589,cpd:C18004,cpd:C18005,cpd:C18006,cpd:C18007,cpd:C18008,cpd:C18009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00531,Glycosaminoglycan degradation ,cpd:C00426,cpd:C00573,cpd:C00634,cpd:C00925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate ,cpd:C00053,cpd:C00054,cpd:C00401,cpd:C01490,cpd:C02189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00533,Glycosaminoglycan biosynthesis - keratan sulfate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin ,cpd:C00033,cpd:C00053,cpd:C00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00540,Lipopolysaccharide biosynthesis ,cpd:C00043,cpd:C00229,cpd:C01112,cpd:C01187,cpd:C04121,cpd:C04478,cpd:C04652,cpd:C04738,cpd:C04824,cpd:C04919,cpd:C04932,cpd:C05223,cpd:C05382,cpd:C05761,cpd:C06022,cpd:C06024,cpd:C06025,cpd:C06026,cpd:C06251,cpd:C06397,cpd:C06398,cpd:C07836,cpd:C07838,cpd:C11472,cpd:C19877,cpd:C19878,cpd:C19879,cpd:C19880,cpd:C19881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00550,Peptidoglycan biosynthesis ,cpd:C00009,cpd:C00043,cpd:C00105,cpd:C00133,cpd:C00692,cpd:C00993,cpd:C01050,cpd:C01212,cpd:C04574,cpd:C04631,cpd:C04702,cpd:C04851,cpd:C04877,cpd:C04882,cpd:C05892,cpd:C05893,cpd:C05894,cpd:C05895,cpd:C05896,cpd:C05897,cpd:C05898,cpd:C17541,cpd:C17542,cpd:C17549,cpd:C17550,cpd:C17556,cpd:C17558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00561,Glycerolipid metabolism ,cpd:C00029,cpd:C00040,cpd:C00093,cpd:C00100,cpd:C00111,cpd:C00116,cpd:C00162,cpd:C00184,cpd:C00197,cpd:C00258,cpd:C00416,cpd:C00422,cpd:C00479,cpd:C00577,cpd:C00583,cpd:C00641,cpd:C00681,cpd:C00969,cpd:C01885,cpd:C02457,cpd:C03692,cpd:C04046,cpd:C04315,cpd:C04872,cpd:C05401,cpd:C05979,cpd:C05999,cpd:C06037,cpd:C06038,cpd:C06040,cpd:C06041,cpd:C11521,cpd:C13508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00562,Inositol phosphate metabolism ,cpd:C00024,cpd:C00092,cpd:C00111,cpd:C00118,cpd:C00137,cpd:C00191,cpd:C00222,cpd:C00641,cpd:C00691,cpd:C01177,cpd:C01194,cpd:C01204,cpd:C01220,cpd:C01243,cpd:C01245,cpd:C01272,cpd:C01277,cpd:C01284,cpd:C03546,cpd:C03659,cpd:C03660,cpd:C04006,cpd:C04062,cpd:C04063,cpd:C04287,cpd:C04477,cpd:C04520,cpd:C04549,cpd:C04563,cpd:C04579,cpd:C04637,cpd:C05981,cpd:C06153,cpd:C06892,cpd:C06893,cpd:C11554,cpd:C11555,cpd:C11556,cpd:C11557,cpd:C16737,cpd:C19891,cpd:C20251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00563,Glycosylphosphatidylinositol(GPI)-anchor biosynthesis ,cpd:C00154,cpd:C00350,cpd:C01194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00564,Glycerophospholipid metabolism ,cpd:C00040,cpd:C00084,cpd:C00093,cpd:C00111,cpd:C00114,cpd:C00157,cpd:C00189,cpd:C00269,cpd:C00307,cpd:C00344,cpd:C00346,cpd:C00350,cpd:C00416,cpd:C00513,cpd:C00570,cpd:C00588,cpd:C00641,cpd:C00670,cpd:C00681,cpd:C01194,cpd:C01210,cpd:C01233,cpd:C01241,cpd:C01996,cpd:C02737,cpd:C03372,cpd:C03819,cpd:C03872,cpd:C03892,cpd:C03974,cpd:C04230,cpd:C04233,cpd:C04308,cpd:C04438,cpd:C05973,cpd:C05974,cpd:C05976,cpd:C05980,cpd:C06771,cpd:C06772,cpd:C13482,cpd:C18125,cpd:C18126,cpd:C18129,cpd:C18168,cpd:C18169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00565,Ether lipid metabolism ,cpd:C00670,cpd:C00958,cpd:C01233,cpd:C01264,cpd:C02773,cpd:C03201,cpd:C03372,cpd:C03454,cpd:C03715,cpd:C03820,cpd:C03968,cpd:C04317,cpd:C04361,cpd:C04475,cpd:C04517,cpd:C04598,cpd:C04635,cpd:C04756,cpd:C05212,cpd:C05977,cpd:C15645,cpd:C15646,cpd:C15647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00590,Arachidonic acid metabolism ,cpd:C00157,cpd:C00219,cpd:C00427,cpd:C00584,cpd:C00639,cpd:C00696,cpd:C00909,cpd:C01312,cpd:C02165,cpd:C02166,cpd:C02198,cpd:C03577,cpd:C04577,cpd:C04742,cpd:C04805,cpd:C04822,cpd:C04853,cpd:C05356,cpd:C05949,cpd:C05950,cpd:C05951,cpd:C05952,cpd:C05953,cpd:C05954,cpd:C05955,cpd:C05956,cpd:C05957,cpd:C05958,cpd:C05959,cpd:C05960,cpd:C05961,cpd:C05962,cpd:C05963,cpd:C05964,cpd:C05965,cpd:C05966,cpd:C06314,cpd:C06315,cpd:C06462,cpd:C13809,cpd:C14717,cpd:C14732,cpd:C14748,cpd:C14749,cpd:C14768,cpd:C14769,cpd:C14770,cpd:C14771,cpd:C14772,cpd:C14773,cpd:C14774,cpd:C14775,cpd:C14776,cpd:C14777,cpd:C14778,cpd:C14779,cpd:C14780,cpd:C14781,cpd:C14782,cpd:C14794,cpd:C14795,cpd:C14807,cpd:C14808,cpd:C14809,cpd:C14810,cpd:C14811,cpd:C14812,cpd:C14813,cpd:C14814,cpd:C14815,cpd:C14820,cpd:C14821,cpd:C14822,cpd:C14823,cpd:C14824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00591,Linoleic acid metabolism ,cpd:C00157,cpd:C00219,cpd:C01595,cpd:C03242,cpd:C04056,cpd:C04717,cpd:C06426,cpd:C07289,cpd:C07338,cpd:C07354,cpd:C14762,cpd:C14765,cpd:C14766,cpd:C14767,cpd:C14825,cpd:C14826,cpd:C14827,cpd:C14828,cpd:C14829,cpd:C14831,cpd:C14832,cpd:C14833,cpd:C14834,cpd:C14835,cpd:C14836,cpd:C14837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00592,alpha-Linolenic acid metabolism ,cpd:C00157,cpd:C01226,cpd:C04672,cpd:C04780,cpd:C04785,cpd:C06427,cpd:C08491,cpd:C11512,cpd:C16300,cpd:C16308,cpd:C16309,cpd:C16310,cpd:C16311,cpd:C16316,cpd:C16317,cpd:C16318,cpd:C16319,cpd:C16320,cpd:C16321,cpd:C16322,cpd:C16323,cpd:C16324,cpd:C16325,cpd:C16326,cpd:C16327,cpd:C16328,cpd:C16330,cpd:C16331,cpd:C16332,cpd:C16334,cpd:C16335,cpd:C16336,cpd:C16338,cpd:C16339,cpd:C16341,cpd:C16342,cpd:C16343,cpd:C16344,cpd:C16345,cpd:C16346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00600,Sphingolipid metabolism ,cpd:C00065,cpd:C00154,cpd:C00195,cpd:C00319,cpd:C00346,cpd:C00550,cpd:C00836,cpd:C01120,cpd:C01190,cpd:C01290,cpd:C01747,cpd:C02686,cpd:C02934,cpd:C02960,cpd:C03640,cpd:C05681,cpd:C06062,cpd:C06124,cpd:C06125,cpd:C06126,cpd:C06127,cpd:C06128,cpd:C12126,cpd:C12144,cpd:C12145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00601,Glycosphingolipid biosynthesis - lacto and neolacto series ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00603,Glycosphingolipid biosynthesis - globo series ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00604,Glycosphingolipid biosynthesis - ganglio series ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00620,Pyruvate metabolism ,cpd:C00022,cpd:C00024,cpd:C00033,cpd:C00036,cpd:C00058,cpd:C00068,cpd:C00074,cpd:C00083,cpd:C00084,cpd:C00111,cpd:C00149,cpd:C00186,cpd:C00227,cpd:C00256,cpd:C00332,cpd:C00424,cpd:C00546,cpd:C00583,cpd:C00937,cpd:C01251,cpd:C02488,cpd:C02504,cpd:C03248,cpd:C03451,cpd:C03981,cpd:C05125,cpd:C05993,cpd:C05994,cpd:C05999,cpd:C15972,cpd:C15973,cpd:C16255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00621,Dioxin degradation ,cpd:C00022,cpd:C00024,cpd:C00084,cpd:C00090,cpd:C00108,cpd:C00180,cpd:C00596,cpd:C00805,cpd:C01273,cpd:C02370,cpd:C02501,cpd:C02526,cpd:C03453,cpd:C03569,cpd:C03589,cpd:C06584,cpd:C06585,cpd:C06586,cpd:C06587,cpd:C06588,cpd:C06589,cpd:C07557,cpd:C07729,cpd:C07731,cpd:C07732,cpd:C07733,cpd:C07734,cpd:C08060,cpd:C08061,cpd:C08062,cpd:C11057,cpd:C14573,cpd:C18099,cpd:C18100,cpd:C18101,cpd:C18102,cpd:C18103,cpd:C18104,cpd:C18105,cpd:C18106,cpd:C18107,cpd:C18108,cpd:C18109,cpd:C18110,cpd:C18111,cpd:C18112,cpd:C18113,cpd:C18114,cpd:C18115,cpd:C18116,cpd:C18117,cpd:C18118,cpd:C18119,cpd:C18120,cpd:C18121,cpd:C18122,cpd:C18123,cpd:C18180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00622,Xylene degradation ,cpd:C00022,cpd:C00024,cpd:C00084,cpd:C00479,cpd:C00596,cpd:C01454,cpd:C02923,cpd:C03589,cpd:C06210,cpd:C06575,cpd:C06576,cpd:C06577,cpd:C06578,cpd:C06579,cpd:C06580,cpd:C06581,cpd:C06582,cpd:C06720,cpd:C06729,cpd:C06730,cpd:C06731,cpd:C06756,cpd:C06757,cpd:C06758,cpd:C06760,cpd:C06762,cpd:C07208,cpd:C07209,cpd:C07211,cpd:C07212,cpd:C07213,cpd:C07214,cpd:C07215,cpd:C07216,cpd:C07478,cpd:C07479,cpd:C11354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00623,Toluene degradation ,cpd:C00042,cpd:C00091,cpd:C00122,cpd:C00156,cpd:C00180,cpd:C00230,cpd:C00261,cpd:C00512,cpd:C00556,cpd:C00587,cpd:C00633,cpd:C01455,cpd:C01467,cpd:C01468,cpd:C01542,cpd:C02236,cpd:C02923,cpd:C03067,cpd:C03351,cpd:C04112,cpd:C04558,cpd:C04559,cpd:C04592,cpd:C06677,cpd:C06678,cpd:C06679,cpd:C06730,cpd:C09816,cpd:C09817,cpd:C09818,cpd:C09819,cpd:C09820,cpd:C18300,cpd:C18301,cpd:C18302,cpd:C18303,cpd:C18304,cpd:C18305,cpd:C18306,cpd:C18307,cpd:C18308,cpd:C18309,cpd:C18310,cpd:C18311,cpd:C18312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00624,Polycyclic aromatic hydrocarbon degradation ,cpd:C00090,cpd:C00230,cpd:C00587,cpd:C00805,cpd:C01163,cpd:C01198,cpd:C01504,cpd:C01606,cpd:C02274,cpd:C03012,cpd:C03057,cpd:C03164,cpd:C03203,cpd:C03223,cpd:C03233,cpd:C04468,cpd:C04484,cpd:C04783,cpd:C06318,cpd:C06337,cpd:C06680,cpd:C06711,cpd:C06712,cpd:C07535,cpd:C07715,cpd:C07717,cpd:C07718,cpd:C07719,cpd:C07720,cpd:C07721,cpd:C07722,cpd:C07723,cpd:C07724,cpd:C07725,cpd:C07726,cpd:C07727,cpd:C07728,cpd:C11422,cpd:C11425,cpd:C11426,cpd:C11427,cpd:C11428,cpd:C11429,cpd:C11430,cpd:C11431,cpd:C11432,cpd:C11433,cpd:C14315,cpd:C14335,cpd:C14519,cpd:C16149,cpd:C16203,cpd:C16204,cpd:C16205,cpd:C16206,cpd:C16207,cpd:C16208,cpd:C16209,cpd:C16210,cpd:C16211,cpd:C16212,cpd:C16213,cpd:C16214,cpd:C16215,cpd:C16262,cpd:C16263,cpd:C16264,cpd:C18249,cpd:C18250,cpd:C18251,cpd:C18252,cpd:C18253,cpd:C18254,cpd:C18255,cpd:C18256,cpd:C18257,cpd:C18258,cpd:C18259,cpd:C18260,cpd:C18261,cpd:C18262,cpd:C18263,cpd:C18264,cpd:C18265,cpd:C18266,cpd:C18267,cpd:C18269,cpd:C18270,cpd:C18271,cpd:C18272,cpd:C18273,cpd:C18274,cpd:C18275,cpd:C18276,cpd:C18277,cpd:C18278,cpd:C18279,cpd:C18280,cpd:C18281,cpd:C18282,cpd:C18283,cpd:C18284,cpd:C18285,cpd:C18286,cpd:C18314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00625,Chloroalkane and chloroalkene degradation ,cpd:C00011,cpd:C00024,cpd:C00048,cpd:C00058,cpd:C00067,cpd:C00084,cpd:C00160,cpd:C00209,cpd:C00222,cpd:C00237,cpd:C01380,cpd:C01548,cpd:C02271,cpd:C06547,cpd:C06548,cpd:C06609,cpd:C06610,cpd:C06611,cpd:C06612,cpd:C06613,cpd:C06614,cpd:C06615,cpd:C06752,cpd:C06753,cpd:C06754,cpd:C06755,cpd:C06789,cpd:C06790,cpd:C06791,cpd:C06792,cpd:C06793,cpd:C07490,cpd:C11148,cpd:C11149,cpd:C11150,cpd:C14866,cpd:C16348,cpd:C18246,cpd:C18247,cpd:C18248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00626,Naphthalene degradation ,cpd:C00090,cpd:C00091,cpd:C00628,cpd:C00805,cpd:C00829,cpd:C02909,cpd:C02923,cpd:C03012,cpd:C03203,cpd:C04314,cpd:C06202,cpd:C06203,cpd:C06204,cpd:C06730,cpd:C14082,cpd:C14083,cpd:C14084,cpd:C14085,cpd:C14086,cpd:C14087,cpd:C14088,cpd:C14089,cpd:C14090,cpd:C14091,cpd:C14092,cpd:C14093,cpd:C14094,cpd:C14095,cpd:C14096,cpd:C14097,cpd:C14098,cpd:C14099,cpd:C14100,cpd:C14101,cpd:C14102,cpd:C14103,cpd:C14104,cpd:C14105,cpd:C14106,cpd:C14107,cpd:C14108,cpd:C14109,cpd:C14110,cpd:C14111,cpd:C14112,cpd:C14113,cpd:C14114,cpd:C14115,cpd:C14116,cpd:C14117,cpd:C14118,cpd:C14119,cpd:C14120,cpd:C16193,cpd:C16194,cpd:C16196,cpd:C16198,cpd:C16199,cpd:C16201,cpd:C16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00627,Aminobenzoate degradation ,cpd:C00090,cpd:C00108,cpd:C00146,cpd:C00156,cpd:C00180,cpd:C00196,cpd:C00230,cpd:C00261,cpd:C00292,cpd:C00472,cpd:C00512,cpd:C00530,cpd:C00568,cpd:C00632,cpd:C00633,cpd:C00755,cpd:C00870,cpd:C00877,cpd:C01108,cpd:C01144,cpd:C01424,cpd:C01983,cpd:C01984,cpd:C01987,cpd:C02137,cpd:C02183,cpd:C02222,cpd:C02235,cpd:C02247,cpd:C02372,cpd:C02720,cpd:C02734,cpd:C02814,cpd:C02949,cpd:C03198,cpd:C03360,cpd:C03590,cpd:C03671,cpd:C03824,cpd:C04434,cpd:C04484,cpd:C05165,cpd:C05616,cpd:C06206,cpd:C06317,cpd:C06335,cpd:C06337,cpd:C06604,cpd:C06605,cpd:C06606,cpd:C06607,cpd:C06608,cpd:C06672,cpd:C06673,cpd:C06674,cpd:C06675,cpd:C06676,cpd:C06719,cpd:C06813,cpd:C06876,cpd:C07103,cpd:C08063,cpd:C09814,cpd:C09815,cpd:C10833,cpd:C14418,cpd:C14602,cpd:C14604,cpd:C16200,cpd:C16234,cpd:C16235,cpd:C16267,cpd:C16268,cpd:C16272,cpd:C16273,cpd:C16281,cpd:C16283,cpd:C16285,cpd:C18338,cpd:C18345,cpd:C18347,cpd:C18348,cpd:C18349,cpd:C18351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00630,Glyoxylate and dicarboxylate metabolism ,cpd:C00007,cpd:C00011,cpd:C00014,cpd:C00022,cpd:C00024,cpd:C00025,cpd:C00026,cpd:C00027,cpd:C00036,cpd:C00037,cpd:C00042,cpd:C00048,cpd:C00058,cpd:C00064,cpd:C00065,cpd:C00091,cpd:C00100,cpd:C00136,cpd:C00149,cpd:C00158,cpd:C00160,cpd:C00168,cpd:C00197,cpd:C00209,cpd:C00258,cpd:C00266,cpd:C00311,cpd:C00313,cpd:C00332,cpd:C00417,cpd:C00552,cpd:C00683,cpd:C00798,cpd:C00877,cpd:C00888,cpd:C00898,cpd:C00975,cpd:C00988,cpd:C01127,cpd:C01146,cpd:C01182,cpd:C01213,cpd:C01380,cpd:C01989,cpd:C01990,cpd:C02123,cpd:C02405,cpd:C03217,cpd:C03459,cpd:C03548,cpd:C03561,cpd:C04348,cpd:C06027,cpd:C06028,cpd:C06049,cpd:C18026,cpd:C18324,cpd:C20238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00633,Nitrotoluene degradation ,cpd:C01468,cpd:C06002,cpd:C11006,cpd:C14401,cpd:C16391,cpd:C16392,cpd:C16393,cpd:C16394,cpd:C16395,cpd:C16396,cpd:C16397,cpd:C16398,cpd:C16399,cpd:C16400,cpd:C16401,cpd:C16402,cpd:C16403,cpd:C16411,cpd:C16412,cpd:C16413,cpd:C16414,cpd:C16420,cpd:C18315,cpd:C18316,cpd:C18317,cpd:C18318,cpd:C18320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00640,Propanoate metabolism ,cpd:C00024,cpd:C00042,cpd:C00083,cpd:C00091,cpd:C00099,cpd:C00100,cpd:C00109,cpd:C00163,cpd:C00164,cpd:C00183,cpd:C00186,cpd:C00207,cpd:C00222,cpd:C00332,cpd:C00683,cpd:C00804,cpd:C00827,cpd:C00894,cpd:C01013,cpd:C01213,cpd:C01234,cpd:C01845,cpd:C02170,cpd:C02225,cpd:C02335,cpd:C02614,cpd:C02876,cpd:C04225,cpd:C04593,cpd:C05668,cpd:C05983,cpd:C05984,cpd:C05985,cpd:C05986,cpd:C05989,cpd:C06002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00642,Ethylbenzene degradation ,cpd:C00024,cpd:C00163,cpd:C00512,cpd:C00596,cpd:C06727,cpd:C06728,cpd:C07083,cpd:C07111,cpd:C07113,cpd:C07114,cpd:C07118,cpd:C07123,cpd:C07189,cpd:C11348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
path:map00643,Styrene degradation ,cpd:C00122,cpd:C00164,cpd:C00186,cpd:C00511,cpd:C00544,cpd:C00596,cpd:C00601,cpd:C00827,cpd:C00894,cpd:C01036,cpd:C01061,cpd:C01659,cpd:C01998,cpd:C02083,cpd:C02505,cpd:C05593,cpd:C05852,cpd:C07083,cpd:C07084,cpd:C07085,cpd:C07086,cpd:C07087,cpd:C16074,cpd:C16075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
